artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Bust Your Windows - Cover of Jazmine Sullivan,5JAxXI5nw6JLEDLgXsKtSQ,37,2022-07-15,260133,False,https://open.spotify.com/track/5JAxXI5nw6JLEDLgXsKtSQ,False,https://p.scdn.co/mp3-preview/eff057284ffd9f761fac9dd557c9284cc254dd27?cid=78e434819ce74de2a9da9bd344483f65,15,0.409,0.774,7,-4.716,0,0.122,0.606,1.63e-06,0.0821,0.734,110.033,audio_features,5JAxXI5nw6JLEDLgXsKtSQ,spotify:track:5JAxXI5nw6JLEDLgXsKtSQ,https://api.spotify.com/v1/tracks/5JAxXI5nw6JLEDLgXsKtSQ,https://api.spotify.com/v1/audio-analysis/5JAxXI5nw6JLEDLgXsKtSQ,260133,4
BABii,SCREAMER,1Xx8ecx9sLnnIV7eNGU8EM,NECTA_ (V.5),66V6X8rtqAWgcjek6sUqz7,35,2022-07-27,261678,False,https://open.spotify.com/track/66V6X8rtqAWgcjek6sUqz7,False,https://p.scdn.co/mp3-preview/325eda1aa958c731a793c9e45afd334c40e0f037?cid=78e434819ce74de2a9da9bd344483f65,3,0.61,0.713,1,-8.94,1,0.047,0.00309,0.00631,0.627,0.323,140.046,audio_features,66V6X8rtqAWgcjek6sUqz7,spotify:track:66V6X8rtqAWgcjek6sUqz7,https://api.spotify.com/v1/tracks/66V6X8rtqAWgcjek6sUqz7,https://api.spotify.com/v1/audio-analysis/66V6X8rtqAWgcjek6sUqz7,261679,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Singing In The Rain / Umbrella (feat. Gwyneth Paltrow),3p5dZJGWtJvbhXweUt4G6C,37,2022-07-15,183293,False,https://open.spotify.com/track/3p5dZJGWtJvbhXweUt4G6C,False,https://p.scdn.co/mp3-preview/5369780b856a5cb9bd39d02ef2b3acc0eb9de2b6?cid=78e434819ce74de2a9da9bd344483f65,51,0.596,0.74,0,-5.552,1,0.0486,0.00724,0.0,0.357,0.527,88.935,audio_features,3p5dZJGWtJvbhXweUt4G6C,spotify:track:3p5dZJGWtJvbhXweUt4G6C,https://api.spotify.com/v1/tracks/3p5dZJGWtJvbhXweUt4G6C,https://api.spotify.com/v1/audio-analysis/3p5dZJGWtJvbhXweUt4G6C,183293,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Jessie's Girl (Glee Cast Version),1T1kzL6IPBMz5x488E3ZdN,35,2022-07-15,194466,False,https://open.spotify.com/track/1T1kzL6IPBMz5x488E3ZdN,False,https://p.scdn.co/mp3-preview/b788316e252b71545301b3fb619f634cca039033?cid=78e434819ce74de2a9da9bd344483f65,52,0.736,0.843,1,-5.654,1,0.0511,0.0144,0.0,0.0952,0.695,131.048,audio_features,1T1kzL6IPBMz5x488E3ZdN,spotify:track:1T1kzL6IPBMz5x488E3ZdN,https://api.spotify.com/v1/tracks/1T1kzL6IPBMz5x488E3ZdN,https://api.spotify.com/v1/audio-analysis/1T1kzL6IPBMz5x488E3ZdN,194467,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Paradise By The Dashboard Light (Glee Cast Version),4iebGeLxEyORjnRQFhQkcM,38,2022-07-15,230573,False,https://open.spotify.com/track/4iebGeLxEyORjnRQFhQkcM,False,https://p.scdn.co/mp3-preview/bcf6ee2a9b056d447962e480405ebc57d456c384?cid=78e434819ce74de2a9da9bd344483f65,71,0.275,0.958,7,-4.411,1,0.0772,0.0267,0.0,0.316,0.525,173.058,audio_features,4iebGeLxEyORjnRQFhQkcM,spotify:track:4iebGeLxEyORjnRQFhQkcM,https://api.spotify.com/v1/tracks/4iebGeLxEyORjnRQFhQkcM,https://api.spotify.com/v1/audio-analysis/4iebGeLxEyORjnRQFhQkcM,230573,4
One True God,Blood Flows,4l7pXd7um05SnjtGLxsVJf,Blood Flows,6wqYTBjKFAM8i03ZDSJHBQ,35,2022-10-28,219310,False,https://open.spotify.com/track/6wqYTBjKFAM8i03ZDSJHBQ,False,https://p.scdn.co/mp3-preview/9351d716df65161601938c7d08d1843df1e3d4de?cid=78e434819ce74de2a9da9bd344483f65,1,0.648,0.88,9,-3.965,0,0.0424,0.0689,0.0837,0.203,0.189,115.987,audio_features,6wqYTBjKFAM8i03ZDSJHBQ,spotify:track:6wqYTBjKFAM8i03ZDSJHBQ,https://api.spotify.com/v1/tracks/6wqYTBjKFAM8i03ZDSJHBQ,https://api.spotify.com/v1/audio-analysis/6wqYTBjKFAM8i03ZDSJHBQ,219310,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,If I Die Young (Glee Cast Version),5B0XeSTJOsee83eWjtGIV9,39,2022-07-15,221773,False,https://open.spotify.com/track/5B0XeSTJOsee83eWjtGIV9,False,https://p.scdn.co/mp3-preview/feb59331618676fd55011da8fd1bfe522c810212?cid=78e434819ce74de2a9da9bd344483f65,28,0.718,0.382,4,-7.782,1,0.036,0.831,0.0,0.0986,0.358,130.835,audio_features,5B0XeSTJOsee83eWjtGIV9,spotify:track:5B0XeSTJOsee83eWjtGIV9,https://api.spotify.com/v1/tracks/5B0XeSTJOsee83eWjtGIV9,https://api.spotify.com/v1/audio-analysis/5B0XeSTJOsee83eWjtGIV9,221773,4
Iglooghost,Rust Genome,7Bvsv8ZkphwhIZvSZ8bFRk,Rust Genome,66WNZqIK4YcvkeM6CBEuTh,35,2022-12-07,187764,False,https://open.spotify.com/track/66WNZqIK4YcvkeM6CBEuTh,False,https://p.scdn.co/mp3-preview/182b1289e8041f7cd0f2ef2637d931c84095f470?cid=78e434819ce74de2a9da9bd344483f65,1,0.328,0.895,1,-6.817,1,0.285,0.0344,0.227,0.185,0.214,170.045,audio_features,66WNZqIK4YcvkeM6CBEuTh,spotify:track:66WNZqIK4YcvkeM6CBEuTh,https://api.spotify.com/v1/tracks/66WNZqIK4YcvkeM6CBEuTh,https://api.spotify.com/v1/audio-analysis/66WNZqIK4YcvkeM6CBEuTh,187765,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Start Me Up / Livin' On A Prayer,3RP9cwNocvCSpruK3lRdMQ,38,2022-07-15,170706,False,https://open.spotify.com/track/3RP9cwNocvCSpruK3lRdMQ,False,https://p.scdn.co/mp3-preview/2759cada7be1d7272fdefc495c501d78588efea4?cid=78e434819ce74de2a9da9bd344483f65,83,0.558,0.887,6,-4.114,0,0.0367,0.129,0.0,0.337,0.572,123.007,audio_features,3RP9cwNocvCSpruK3lRdMQ,spotify:track:3RP9cwNocvCSpruK3lRdMQ,https://api.spotify.com/v1/tracks/3RP9cwNocvCSpruK3lRdMQ,https://api.spotify.com/v1/audio-analysis/3RP9cwNocvCSpruK3lRdMQ,170707,4
Deathpact,MIDHEAVEN: OPUS 02,4SVrHTqrgM7uut0YzzZMU8,BACK FROM THE DEAD,5zop8nG1uL6CRvNm8IBWx7,30,2022-12-09,147857,False,https://open.spotify.com/track/5zop8nG1uL6CRvNm8IBWx7,False,https://p.scdn.co/mp3-preview/b257d0e93f3ba1695c705976f74a4aab35ccb95e?cid=78e434819ce74de2a9da9bd344483f65,1,0.432,0.934,8,-1.469,1,0.196,0.0052,0.906,0.641,0.576,69.605,audio_features,5zop8nG1uL6CRvNm8IBWx7,spotify:track:5zop8nG1uL6CRvNm8IBWx7,https://api.spotify.com/v1/tracks/5zop8nG1uL6CRvNm8IBWx7,https://api.spotify.com/v1/audio-analysis/5zop8nG1uL6CRvNm8IBWx7,147857,4
FOVOS,Save Me,1k7Xv6WrWBxsLb8KHV46PF,Save Me,2JZqPb0miqjFSyVPqMfSta,45,2022-12-09,161739,False,https://open.spotify.com/track/2JZqPb0miqjFSyVPqMfSta,False,https://p.scdn.co/mp3-preview/11f4403a880c83ec47717a5fcc3ea5c7623205a0?cid=78e434819ce74de2a9da9bd344483f65,1,0.667,0.937,10,-7.436,1,0.088,0.00118,0.381,0.606,0.0377,138.023,audio_features,2JZqPb0miqjFSyVPqMfSta,spotify:track:2JZqPb0miqjFSyVPqMfSta,https://api.spotify.com/v1/tracks/2JZqPb0miqjFSyVPqMfSta,https://api.spotify.com/v1/audio-analysis/2JZqPb0miqjFSyVPqMfSta,161739,4
LICK,TELL ME WHERE,0rmGjyFyFtncNgu7bNCIIs,TELL ME WHERE,3ZzHOLk1Af0vAkgO6hRpqw,33,2022-09-13,168727,False,https://open.spotify.com/track/3ZzHOLk1Af0vAkgO6hRpqw,False,https://p.scdn.co/mp3-preview/d01aaebebf11f8ab655ad9c978c094f6d921bb31?cid=78e434819ce74de2a9da9bd344483f65,1,0.604,0.731,5,-4.436,1,0.0354,0.0102,0.181,0.197,0.247,165.013,audio_features,3ZzHOLk1Af0vAkgO6hRpqw,spotify:track:3ZzHOLk1Af0vAkgO6hRpqw,https://api.spotify.com/v1/tracks/3ZzHOLk1Af0vAkgO6hRpqw,https://api.spotify.com/v1/audio-analysis/3ZzHOLk1Af0vAkgO6hRpqw,168727,4
One True God,Pray For It,5zKl0R2rtLDERSJOQz4hWR,Pray For It,32SL0NKS1QiR7XUKzlqufJ,34,2022-04-29,166611,False,https://open.spotify.com/track/32SL0NKS1QiR7XUKzlqufJ,False,https://p.scdn.co/mp3-preview/e85edbca2639cbe6510a3efa12bebd5212cd0828?cid=78e434819ce74de2a9da9bd344483f65,1,0.763,0.855,2,-5.863,1,0.0412,0.0329,0.348,0.411,0.531,121.018,audio_features,32SL0NKS1QiR7XUKzlqufJ,spotify:track:32SL0NKS1QiR7XUKzlqufJ,https://api.spotify.com/v1/tracks/32SL0NKS1QiR7XUKzlqufJ,https://api.spotify.com/v1/audio-analysis/32SL0NKS1QiR7XUKzlqufJ,166612,4
dj Shawny,Bombs Away (Throwback Cypher),335HIUhP0PNibprFbV3jvu,Bombs Away (Throwback Cypher) - Slowed + Reverb,6uIZqPbkX5K2iT5QEKm5Bi,34,2022-06-20,100005,False,https://open.spotify.com/track/6uIZqPbkX5K2iT5QEKm5Bi,False,https://p.scdn.co/mp3-preview/d7a99e271ac18e3b1410142530058c60aa86c001?cid=78e434819ce74de2a9da9bd344483f65,3,0.672,0.875,5,-7.651,0,0.147,0.00351,0.374,0.312,0.381,148.064,audio_features,6uIZqPbkX5K2iT5QEKm5Bi,spotify:track:6uIZqPbkX5K2iT5QEKm5Bi,https://api.spotify.com/v1/tracks/6uIZqPbkX5K2iT5QEKm5Bi,https://api.spotify.com/v1/audio-analysis/6uIZqPbkX5K2iT5QEKm5Bi,100006,4
death's dynamic shroud,Darklife,4FLvXR2NkxZDNCLgVJQ1Q8,Neon Memories,7pQLDFpyHjAJsnloiDAEZS,33,2022-09-27,275979,False,https://open.spotify.com/track/7pQLDFpyHjAJsnloiDAEZS,False,https://p.scdn.co/mp3-preview/aa847e94805c31c79dcaed673aeb6b113b2bd5b2?cid=78e434819ce74de2a9da9bd344483f65,3,0.608,0.703,4,-7.167,1,0.0312,0.0432,0.0478,0.218,0.271,135.002,audio_features,7pQLDFpyHjAJsnloiDAEZS,spotify:track:7pQLDFpyHjAJsnloiDAEZS,https://api.spotify.com/v1/tracks/7pQLDFpyHjAJsnloiDAEZS,https://api.spotify.com/v1/audio-analysis/7pQLDFpyHjAJsnloiDAEZS,275979,4
One True God,Burned,4fHVjE9mafXWU5Ptbi9OnH,Burned,1lCSVEqFldH6cTMnm28M8k,33,2022-06-24,184285,False,https://open.spotify.com/track/1lCSVEqFldH6cTMnm28M8k,False,https://p.scdn.co/mp3-preview/5e61c11028ab3fd76d334fcfad0919e0fad72db8?cid=78e434819ce74de2a9da9bd344483f65,1,0.782,0.788,0,-7.23,1,0.0349,0.00785,0.432,0.173,0.137,111.981,audio_features,1lCSVEqFldH6cTMnm28M8k,spotify:track:1lCSVEqFldH6cTMnm28M8k,https://api.spotify.com/v1/tracks/1lCSVEqFldH6cTMnm28M8k,https://api.spotify.com/v1/audio-analysis/1lCSVEqFldH6cTMnm28M8k,184286,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Telephone,1orWoLKtlHqa7MU8o81sWX,39,2022-07-15,222960,False,https://open.spotify.com/track/1orWoLKtlHqa7MU8o81sWX,False,https://p.scdn.co/mp3-preview/93593aa5459e5fff6050c359073f48275bf1356b?cid=78e434819ce74de2a9da9bd344483f65,11,0.729,0.804,5,-5.183,0,0.0329,0.00363,3.12e-06,0.11,0.749,122.021,audio_features,1orWoLKtlHqa7MU8o81sWX,spotify:track:1orWoLKtlHqa7MU8o81sWX,https://api.spotify.com/v1/tracks/1orWoLKtlHqa7MU8o81sWX,https://api.spotify.com/v1/audio-analysis/1orWoLKtlHqa7MU8o81sWX,222960,4
Palmistry,TINKERBELL,0E13G3WhQCGFUNp56PQXzI,Brexia,3D04a67iE9lOeJ51rXaO6F,36,2022-10-28,99428,False,https://open.spotify.com/track/3D04a67iE9lOeJ51rXaO6F,False,https://p.scdn.co/mp3-preview/5bf3d753434fbc8d02b72e5eed2d6ff02c671ab2?cid=78e434819ce74de2a9da9bd344483f65,6,0.587,0.812,7,-6.028,0,0.0346,0.0101,0.695,0.244,0.319,140.014,audio_features,3D04a67iE9lOeJ51rXaO6F,spotify:track:3D04a67iE9lOeJ51rXaO6F,https://api.spotify.com/v1/tracks/3D04a67iE9lOeJ51rXaO6F,https://api.spotify.com/v1/audio-analysis/3D04a67iE9lOeJ51rXaO6F,99429,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,I Say A Little Prayer (Glee Cast Version),54kWyaeyweGatFhFS3YGQ3,35,2022-07-15,98973,False,https://open.spotify.com/track/54kWyaeyweGatFhFS3YGQ3,False,https://p.scdn.co/mp3-preview/3b5fd1d9e3598b47a2e99c9e92a11ca4bf3a3678?cid=78e434819ce74de2a9da9bd344483f65,82,0.68,0.748,6,-7.149,0,0.0503,0.79,5.76e-06,0.112,0.843,144.848,audio_features,54kWyaeyweGatFhFS3YGQ3,spotify:track:54kWyaeyweGatFhFS3YGQ3,https://api.spotify.com/v1/tracks/54kWyaeyweGatFhFS3YGQ3,https://api.spotify.com/v1/audio-analysis/54kWyaeyweGatFhFS3YGQ3,98973,4
Extra Terra,Cybertruck,3je1G4eRAoeAsxzcC2CVw1,Cybertruck,5zbRFBOAjFzFwloq84RLT8,38,2022-09-02,223625,False,https://open.spotify.com/track/5zbRFBOAjFzFwloq84RLT8,False,https://p.scdn.co/mp3-preview/46e869c4731a00b1e0f0797cb0853d25338542e9?cid=78e434819ce74de2a9da9bd344483f65,1,0.728,0.95,10,-3.53,0,0.0553,0.00488,0.842,0.138,0.211,109.989,audio_features,5zbRFBOAjFzFwloq84RLT8,spotify:track:5zbRFBOAjFzFwloq84RLT8,https://api.spotify.com/v1/tracks/5zbRFBOAjFzFwloq84RLT8,https://api.spotify.com/v1/audio-analysis/5zbRFBOAjFzFwloq84RLT8,223625,4
Glee Cast,Glee Summer Hits,6n25ohRr01D3ZFAjaHMfPb,Here's To Us (Glee Cast Version),5k9jgwWcnr0GbiCbpSZaPg,37,2022-08-19,180880,False,https://open.spotify.com/track/5k9jgwWcnr0GbiCbpSZaPg,False,https://p.scdn.co/mp3-preview/f9aecbcb80b0797a7e04fbde340e27d893b680a8?cid=78e434819ce74de2a9da9bd344483f65,88,0.418,0.867,11,-3.844,1,0.0393,0.00176,0.0,0.238,0.434,80.123,audio_features,5k9jgwWcnr0GbiCbpSZaPg,spotify:track:5k9jgwWcnr0GbiCbpSZaPg,https://api.spotify.com/v1/tracks/5k9jgwWcnr0GbiCbpSZaPg,https://api.spotify.com/v1/audio-analysis/5k9jgwWcnr0GbiCbpSZaPg,180880,4
SWARM,The End of All Things,1aDIyK0n4uXSZeFCp2LLyL,The End of All Things,1LOmRBg3chULvqcTYGsdpu,34,2022-04-27,319789,True,https://open.spotify.com/track/1LOmRBg3chULvqcTYGsdpu,False,https://p.scdn.co/mp3-preview/8a852060f91e1524e0a2be95cec2ba05ad36201b?cid=78e434819ce74de2a9da9bd344483f65,1,0.361,0.968,0,-3.985,1,0.383,0.000412,0.00392,0.108,0.297,149.512,audio_features,1LOmRBg3chULvqcTYGsdpu,spotify:track:1LOmRBg3chULvqcTYGsdpu,https://api.spotify.com/v1/tracks/1LOmRBg3chULvqcTYGsdpu,https://api.spotify.com/v1/audio-analysis/1LOmRBg3chULvqcTYGsdpu,319790,4
Little Snake,TO FIND LOVE IS TO SEEK THE END (Ivy Lab Remix),6G9cHPZ03iG8q1749C4PJt,TO FIND LOVE IS TO SEEK THE END - Ivy Lab Remix,0c2NAdPReN7SUNR809lkVR,32,2022-04-13,222535,False,https://open.spotify.com/track/0c2NAdPReN7SUNR809lkVR,False,https://p.scdn.co/mp3-preview/c090eae21765fe80c37bad7bf6141b8d07fa58b9?cid=78e434819ce74de2a9da9bd344483f65,1,0.646,0.853,8,-6.684,1,0.244,0.00851,0.635,0.29,0.126,114.997,audio_features,0c2NAdPReN7SUNR809lkVR,spotify:track:0c2NAdPReN7SUNR809lkVR,https://api.spotify.com/v1/tracks/0c2NAdPReN7SUNR809lkVR,https://api.spotify.com/v1/audio-analysis/0c2NAdPReN7SUNR809lkVR,222535,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,It's My Life / Confessions Part II,5bxDbhozwbW0iDm7OYAtY5,36,2022-07-15,111333,False,https://open.spotify.com/track/5bxDbhozwbW0iDm7OYAtY5,False,https://p.scdn.co/mp3-preview/2e458aafb096f0da08b6d41d0f087ce875952ba3?cid=78e434819ce74de2a9da9bd344483f65,44,0.587,0.882,11,-3.794,0,0.0487,0.0385,0.0,0.32,0.707,131.008,audio_features,5bxDbhozwbW0iDm7OYAtY5,spotify:track:5bxDbhozwbW0iDm7OYAtY5,https://api.spotify.com/v1/tracks/5bxDbhozwbW0iDm7OYAtY5,https://api.spotify.com/v1/audio-analysis/5bxDbhozwbW0iDm7OYAtY5,111333,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,How Will I Know (Glee Cast Version),1nVqoekaQFpFoXJEaainWJ,34,2022-07-15,167226,False,https://open.spotify.com/track/1nVqoekaQFpFoXJEaainWJ,False,https://p.scdn.co/mp3-preview/4352d446da969f80db09eec5b8e4c587fb53013c?cid=78e434819ce74de2a9da9bd344483f65,86,0.497,0.176,8,-8.87,0,0.167,0.923,0.0,0.113,0.429,168.06,audio_features,1nVqoekaQFpFoXJEaainWJ,spotify:track:1nVqoekaQFpFoXJEaainWJ,https://api.spotify.com/v1/tracks/1nVqoekaQFpFoXJEaainWJ,https://api.spotify.com/v1/audio-analysis/1nVqoekaQFpFoXJEaainWJ,167227,3
Vector Seven,Beyond Reality,555TlFV2ex4wVgdf8jtJPm,Neon Vision,0taSsax88qVTIGAm35hegO,33,2022-09-09,208800,False,https://open.spotify.com/track/0taSsax88qVTIGAm35hegO,False,https://p.scdn.co/mp3-preview/1c0d50891c28099938fefa25d9488dfe7656dd48?cid=78e434819ce74de2a9da9bd344483f65,1,0.565,0.88,2,-8.206,1,0.0378,0.00935,0.829,0.0867,0.0715,100.019,audio_features,0taSsax88qVTIGAm35hegO,spotify:track:0taSsax88qVTIGAm35hegO,https://api.spotify.com/v1/tracks/0taSsax88qVTIGAm35hegO,https://api.spotify.com/v1/audio-analysis/0taSsax88qVTIGAm35hegO,208800,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Halo / Walking On Sunshine,12yh28UqX6hrOcu8YO0cH6,36,2022-07-15,125013,False,https://open.spotify.com/track/12yh28UqX6hrOcu8YO0cH6,False,https://p.scdn.co/mp3-preview/8c5ac1bf40afe9e07361892df27f9193ee1d9c4c?cid=78e434819ce74de2a9da9bd344483f65,35,0.243,0.91,9,-5.193,1,0.111,0.066,3.37e-06,0.137,0.252,193.95,audio_features,12yh28UqX6hrOcu8YO0cH6,spotify:track:12yh28UqX6hrOcu8YO0cH6,https://api.spotify.com/v1/tracks/12yh28UqX6hrOcu8YO0cH6,https://api.spotify.com/v1/audio-analysis/12yh28UqX6hrOcu8YO0cH6,125013,4
Donbor,Restore,0YIlGbKwJN5E8xRrSKtmRz,Restore,5QcECtCqFmLqY81oLE9c0t,33,2022-02-03,196996,False,https://open.spotify.com/track/5QcECtCqFmLqY81oLE9c0t,False,https://p.scdn.co/mp3-preview/497d153f25465efc6c73c41da0674e3ffe23310e?cid=78e434819ce74de2a9da9bd344483f65,6,0.51,0.886,5,-4.572,0,0.0329,0.0023,0.897,0.138,0.491,90.007,audio_features,5QcECtCqFmLqY81oLE9c0t,spotify:track:5QcECtCqFmLqY81oLE9c0t,https://api.spotify.com/v1/tracks/5QcECtCqFmLqY81oLE9c0t,https://api.spotify.com/v1/audio-analysis/5QcECtCqFmLqY81oLE9c0t,196997,4
Glee Cast,Glee LGBTQIA+ Pride,6ndWxNXkozcZLcsCAVBctE,Somebody That I Used To Know (Glee Cast Version),7LDIAggbahH0EicLCmjRg0,36,2022-07-15,246186,False,https://open.spotify.com/track/7LDIAggbahH0EicLCmjRg0,False,https://p.scdn.co/mp3-preview/e096235fd6751d788e477b05f5317c9bd114936a?cid=78e434819ce74de2a9da9bd344483f65,50,0.833,0.467,8,-7.693,1,0.0355,0.554,1.11e-05,0.135,0.815,128.918,audio_features,7LDIAggbahH0EicLCmjRg0,spotify:track:7LDIAggbahH0EicLCmjRg0,https://api.spotify.com/v1/tracks/7LDIAggbahH0EicLCmjRg0,https://api.spotify.com/v1/audio-analysis/7LDIAggbahH0EicLCmjRg0,246187,4
ZABO,Flow,4V1hkAAIZRNP9CVj4hJkZW,Flow,2F14jGKSIvL10dEYhimqVY,38,2022-04-22,192035,False,https://open.spotify.com/track/2F14jGKSIvL10dEYhimqVY,False,https://p.scdn.co/mp3-preview/cb7373046af346efaab53dadf3f64c4f4a3ea3a9?cid=78e434819ce74de2a9da9bd344483f65,1,0.452,0.568,7,-4.952,0,0.127,0.0319,0.000305,0.121,0.318,101.043,audio_features,2F14jGKSIvL10dEYhimqVY,spotify:track:2F14jGKSIvL10dEYhimqVY,https://api.spotify.com/v1/tracks/2F14jGKSIvL10dEYhimqVY,https://api.spotify.com/v1/audio-analysis/2F14jGKSIvL10dEYhimqVY,192036,4
Eqwillus,City of Witches,1PTP6Zjn9lU6qyCGKFJkz5,City of Witches,1u3uQXgMKWrcKGudjdiruI,35,2022-12-05,194400,False,https://open.spotify.com/track/1u3uQXgMKWrcKGudjdiruI,False,https://p.scdn.co/mp3-preview/68a54dd7f312e97d34fdb30f35e22c2c224b3a78?cid=78e434819ce74de2a9da9bd344483f65,1,0.551,0.857,1,-1.982,1,0.0479,0.0104,0.65,0.0338,0.416,99.992,audio_features,1u3uQXgMKWrcKGudjdiruI,spotify:track:1u3uQXgMKWrcKGudjdiruI,https://api.spotify.com/v1/tracks/1u3uQXgMKWrcKGudjdiruI,https://api.spotify.com/v1/audio-analysis/1u3uQXgMKWrcKGudjdiruI,194400,4
Palmistry,TINKERBELL,0E13G3WhQCGFUNp56PQXzI,My Friend,4FEWSzpflwx3XQLMn50ZxF,32,2022-10-28,120000,False,https://open.spotify.com/track/4FEWSzpflwx3XQLMn50ZxF,False,https://p.scdn.co/mp3-preview/3cb50cc0f2c015c1ab9cb340b45dbd652edb7a7f?cid=78e434819ce74de2a9da9bd344483f65,10,0.385,0.232,8,-19.689,1,0.0492,0.877,0.895,0.112,0.0983,114.778,audio_features,4FEWSzpflwx3XQLMn50ZxF,spotify:track:4FEWSzpflwx3XQLMn50ZxF,https://api.spotify.com/v1/tracks/4FEWSzpflwx3XQLMn50ZxF,https://api.spotify.com/v1/audio-analysis/4FEWSzpflwx3XQLMn50ZxF,120000,4
TOKYO ROSE,Out of Luck,6Ml0baIxoldVxxhRHILocv,Out of Luck,1ZcwonELxwdTH39dmjyHts,31,2022-04-22,188304,False,https://open.spotify.com/track/1ZcwonELxwdTH39dmjyHts,False,https://p.scdn.co/mp3-preview/12c2ab120007bcd431aa4f9d57955709b2ee5b4a?cid=78e434819ce74de2a9da9bd344483f65,1,0.609,0.881,9,-2.768,0,0.0395,0.0212,0.000156,0.0997,0.352,115.006,audio_features,1ZcwonELxwdTH39dmjyHts,spotify:track:1ZcwonELxwdTH39dmjyHts,https://api.spotify.com/v1/tracks/1ZcwonELxwdTH39dmjyHts,https://api.spotify.com/v1/audio-analysis/1ZcwonELxwdTH39dmjyHts,188304,4
HVDES,Parasyte,0HxkL7eq9I8kkWrTINaJSH,Parasyte,0FdeVYLSgD4ILXjw1w7uwa,31,2022-08-26,179294,True,https://open.spotify.com/track/0FdeVYLSgD4ILXjw1w7uwa,False,https://p.scdn.co/mp3-preview/17a9f7a5941d9b497bbff50d549c7a39cf630d77?cid=78e434819ce74de2a9da9bd344483f65,1,0.352,0.836,1,-3.732,0,0.087,0.000703,0.00963,0.0758,0.136,169.909,audio_features,0FdeVYLSgD4ILXjw1w7uwa,spotify:track:0FdeVYLSgD4ILXjw1w7uwa,https://api.spotify.com/v1/tracks/0FdeVYLSgD4ILXjw1w7uwa,https://api.spotify.com/v1/audio-analysis/0FdeVYLSgD4ILXjw1w7uwa,179294,4
death's dynamic shroud,Darklife,4FLvXR2NkxZDNCLgVJQ1Q8,Stay,5NtishSRrPOOySdQ1fAgl1,31,2022-09-27,312187,False,https://open.spotify.com/track/5NtishSRrPOOySdQ1fAgl1,False,https://p.scdn.co/mp3-preview/b26e59b2773fc9c09772062339a120e57ca52c15?cid=78e434819ce74de2a9da9bd344483f65,1,0.176,0.689,4,-9.876,1,0.0505,0.0615,0.188,0.156,0.0776,77.92,audio_features,5NtishSRrPOOySdQ1fAgl1,spotify:track:5NtishSRrPOOySdQ1fAgl1,https://api.spotify.com/v1/tracks/5NtishSRrPOOySdQ1fAgl1,https://api.spotify.com/v1/audio-analysis/5NtishSRrPOOySdQ1fAgl1,312187,3
Fire-Toolz,I will not use the body's eyes today.,4KI4HZwVvmZcEtmxCSJGrG,Soda Lake With Game Genie,2ZDvuUmprSeFsi3r1Jmrel,28,2022-10-11,398800,False,https://open.spotify.com/track/2ZDvuUmprSeFsi3r1Jmrel,False,https://p.scdn.co/mp3-preview/52ca754e16451c5502b134d04d061f2814d609e3?cid=78e434819ce74de2a9da9bd344483f65,2,0.184,0.635,11,-8.202,1,0.0408,0.0708,0.688,0.0783,0.059,89.93,audio_features,2ZDvuUmprSeFsi3r1Jmrel,spotify:track:2ZDvuUmprSeFsi3r1Jmrel,https://api.spotify.com/v1/tracks/2ZDvuUmprSeFsi3r1Jmrel,https://api.spotify.com/v1/audio-analysis/2ZDvuUmprSeFsi3r1Jmrel,398800,4
Eartheater,Trinity (Deluxe),0RGxQa2UeQJxEDYcGUV3lr,High Tide - Doss Remix,2rKxYaMk3I5aZhatJQfHZP,32,2022-11-18,223414,False,https://open.spotify.com/track/2rKxYaMk3I5aZhatJQfHZP,False,https://p.scdn.co/mp3-preview/d968f0ee4579ba888cd1da120592a873892fc28c?cid=78e434819ce74de2a9da9bd344483f65,11,0.703,0.94,5,-5.967,0,0.0499,0.0129,0.321,0.118,0.403,129.977,audio_features,2rKxYaMk3I5aZhatJQfHZP,spotify:track:2rKxYaMk3I5aZhatJQfHZP,https://api.spotify.com/v1/tracks/2rKxYaMk3I5aZhatJQfHZP,https://api.spotify.com/v1/audio-analysis/2rKxYaMk3I5aZhatJQfHZP,223415,4
